DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,LOCATION,Cross Street,LAT,LON
205967576,03/07/2021 12:00:00 AM,03/07/2021 12:00:00 AM,2190,17,Devonshire,1129,2,350,"THEFT, PERSON",5380 4649,33,M,A,181,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,JO,Juv Other,350,745,6677 PICO ST,,34.240162,-118.112115
227366696,03/29/2023 12:00:00 AM,03/29/2023 12:00:00 AM,760,15,N Hollywood,739,2,520,VEHICLE - ATTEMPT STOLEN,4599 6572,34,M,A,132,STREET,104,RIFLE,IC,Invest Cont,520,,9086 VERMONT ST,,33.794221,-118.336076
206759332,02/12/2024 12:00:00 AM,02/11/2024 12:00:00 AM,650,6,Hollywood,1142,1,330,BURGLARY,6701 3570,74,M,F,889,SIDEWALK,200,KNIFE OR CUTTING INSTRUMENT,JO,Juv Other,330,230,6917 MAIN ST,FIGUEROA ST,34.297649,-117.799205
203036503,09/20/2024 12:00:00 AM,09/17/2024 12:00:00 AM,2152,21,Topanga,731,2,220,ATTEMPTED ROBBERY,5302 7990,7,M,K,238,SIDEWALK,105,SHOTGUN,IC,Invest Cont,220,745,2575 VERMONT ST,,34.440037,-118.035519
232694088,12/07/2021 12:00:00 AM,12/07/2021 12:00:00 AM,674,18,Southeast,1635,1,210,ROBBERY,3848 7615,1,F,A,426,GAS STATION,400,VEHICLE,AO,Adult Other,210,,5482 PICO ST,,33.765376,-118.001809
214105596,04/21/2020 12:00:00 AM,04/20/2020 12:00:00 AM,2197,6,Hollywood,649,1,310,BURGLARY,4836 9981,76,X,W,386,MULTI-UNIT DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,310,121,3919 VENICE ST,,33.865536,-118.323613
224041209,08/08/2023 12:00:00 AM,08/07/2023 12:00:00 AM,6,6,Hollywood,294,2,420,THEFT FROM MOTOR VEHICLE - GRAND,1082 7821,8,M,X,852,"VEHICLE, PASSENGER/TRUCK",0,UNKNOWN,JO,Juv Other,420,,5177 MANCHESTER ST,,34.339117,-118.178849
211481458,06/25/2021 12:00:00 AM,06/25/2021 12:00:00 AM,453,2,Rampart,265,2,220,ATTEMPTED ROBBERY,6927 1318,40,F,O,180,GAS STATION,101,HAND GUN,JA,Juv Arrest,220,220,1309 FLORENCE ST,,33.526133,-118.512815
213674629,03/27/2024 12:00:00 AM,03/26/2024 12:00:00 AM,2158,16,Foothill,1061,2,320,BURGLARY FROM VEHICLE,6789 2579,32,X,X,656,MULTI-UNIT DWELLING,201,OTHER CUTTING INSTRUMENT,AO,Adult Other,320,,1273 HOOPER ST,,33.660851,-117.815696
208009887,08/05/2024 12:00:00 AM,08/04/2024 12:00:00 AM,894,4,Hollenbeck,2156,2,320,BURGLARY FROM VEHICLE,3119 4159,20,X,C,785,PARK/PLAYGROUND,201,OTHER CUTTING INSTRUMENT,IC,Invest Cont,320,,9701 VENICE ST,FIGUEROA ST,34.234061,-118.129666
240995320,08/25/2020 12:00:00 AM,08/25/2020 12:00:00 AM,631,6,Hollywood,359,2,420,THEFT FROM MOTOR VEHICLE - GRAND,9054 8909,20,F,A,310,"VEHICLE, PASSENGER/TRUCK",104,RIFLE,AO,Adult Other,420,,618 BROADWAY ST,,33.96768,-117.876022
229826432,04/17/2020 12:00:00 AM,04/14/2020 12:00:00 AM,1005,15,N Hollywood,2074,2,320,BURGLARY FROM VEHICLE,1674 8586,10,M,A,601,PARKING LOT,103,REVOLVER,JO,Juv Other,320,320,1944 FIGUEROA ST,VERMONT AVE,33.971693,-118.331563
229318262,12/09/2020 12:00:00 AM,12/06/2020 12:00:00 AM,1529,18,Southeast,193,2,420,THEFT FROM MOTOR VEHICLE - GRAND,1373 6784,71,F,H,566,GAS STATION,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,420,,8932 BROADWAY ST,,33.894663,-118.173074
240432179,08/08/2022 12:00:00 AM,08/05/2022 12:00:00 AM,858,10,West Valley,1539,2,745,VANDALISM - FELONY,6401 2692,38,M,H,410,PARK/PLAYGROUND,200,KNIFE OR CUTTING INSTRUMENT,JO,Juv Other,745,,940 MAIN ST,,34.47707,-118.261543
216865903,03/27/2022 12:00:00 AM,03/26/2022 12:00:00 AM,170,14,Pacific,150,2,350,"THEFT, PERSON",8995 7681,25,F,H,342,"SCHOOL, PUBLIC",0,UNKNOWN,JO,Juv Other,350,220,1520 MANCHESTER ST,FIGUEROA ST,33.525589,-118.320521
219460923,09/02/2022 12:00:00 AM,09/02/2022 12:00:00 AM,1789,9,Van Nuys,498,2,350,"THEFT, PERSON",8736 3547,20,F,W,669,SIDEWALK,101,HAND GUN,JO,Juv Other,350,,7997 VERMONT ST,,34.490982,-118.651482
235381582,09/09/2021 12:00:00 AM,09/09/2021 12:00:00 AM,2088,10,West Valley,1502,1,121,RAPE FORCIBLE,7145 3227,26,X,X,510,"VEHICLE, PASSENGER/TRUCK",105,SHOTGUN,JO,Juv Other,121,,432 WESTERN ST,,33.777809,-118.305371
238656095,09/02/2022 12:00:00 AM,09/02/2022 12:00:00 AM,2106,13,Newton,682,2,320,BURGLARY FROM VEHICLE,9934 8046,0,F,K,717,ALLEY,200,KNIFE OR CUTTING INSTRUMENT,IC,Invest Cont,320,,491 PICO ST,,33.646378,-118.625643
204922036,03/08/2024 12:00:00 AM,03/08/2024 12:00:00 AM,1404,2,Rampart,1992,2,520,VEHICLE - ATTEMPT STOLEN,4289 1308,60,M,O,596,SINGLE FAMILY DWELLING,300,BLUNT INSTRUMENT,AA,Adult Arrest,520,,5934 BROADWAY ST,,33.80067,-117.867935
239390823,03/20/2024 12:00:00 AM,03/20/2024 12:00:00 AM,1749,9,Van Nuys,2159,1,510,VEHICLE - STOLEN,7861 7529,35,F,C,448,STREET,201,OTHER CUTTING INSTRUMENT,IC,Invest Cont,510,220,8036 BROADWAY ST,BROADWAY,33.860891,-117.773968
229743448,12/26/2022 12:00:00 AM,12/23/2022 12:00:00 AM,2192,14,Pacific,1483,2,320,BURGLARY FROM VEHICLE,2159 5455,64,M,X,212,STREET,0,UNKNOWN,AO,Adult Other,320,,6462 VENICE ST,,34.195351,-117.899969
235800332,04/23/2021 12:00:00 AM,04/20/2021 12:00:00 AM,1220,21,Topanga,1250,2,520,VEHICLE - ATTEMPT STOLEN,8447 9787,59,F,H,652,OTHER BUSINESS,101,HAND GUN,IC,Invest Cont,520,,4749 WESTERN ST,,33.90939,-118.615955
231836354,02/16/2022 12:00:00 AM,02/16/2022 12:00:00 AM,1730,6,Hollywood,657,1,410,THEFT FROM MOTOR VEHICLE,5738 2388,36,X,O,298,"SCHOOL, PUBLIC",300,BLUNT INSTRUMENT,AO,Adult Other,410,,7033 HOOPER ST,FIGUEROA ST,34.480422,-117.959366
223164275,10/31/2023 12:00:00 AM,10/30/2023 12:00:00 AM,1986,11,Northeast,1771,2,420,THEFT FROM MOTOR VEHICLE - GRAND,5205 7809,44,M,C,645,PARKING LOT,103,REVOLVER,AA,Adult Arrest,420,,5303 MANCHESTER ST,,34.490232,-118.590016
222077644,12/16/2023 12:00:00 AM,12/15/2023 12:00:00 AM,1677,14,Pacific,1332,2,900,SEX OFFENSES,5496 9299,24,F,W,129,OTHER BUSINESS,400,VEHICLE,JO,Juv Other,900,220,3601 MAIN ST,MAIN ST,34.248124,-118.446617
223164854,03/09/2022 12:00:00 AM,03/09/2022 12:00:00 AM,2028,16,Foothill,1395,2,900,SEX OFFENSES,8337 4862,34,F,F,734,"SCHOOL, PUBLIC",102,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,900,520,7428 HOOPER ST,,34.073555,-118.432865
207285598,08/29/2022 12:00:00 AM,08/29/2022 12:00:00 AM,2057,15,N Hollywood,698,2,625,OTHER ASSAULT,3824 8333,84,M,O,622,"SCHOOL, PUBLIC",103,REVOLVER,JA,Juv Arrest,625,930,4500 WESTERN ST,,33.579616,-118.092823
224532519,06/21/2021 12:00:00 AM,06/21/2021 12:00:00 AM,75,3,Southwest,838,1,310,BURGLARY,3308 1748,81,F,A,338,MULTI-UNIT DWELLING,300,BLUNT INSTRUMENT,JA,Juv Arrest,310,230,1200 BROADWAY ST,,34.171144,-117.857177
223764828,10/24/2020 12:00:00 AM,10/21/2020 12:00:00 AM,1635,14,Pacific,1483,2,745,VANDALISM - FELONY,2610 9632,0,M,C,773,OTHER BUSINESS,105,SHOTGUN,AO,Adult Other,745,,6993 WESTERN ST,,33.802052,-117.788548
205848375,12/22/2022 12:00:00 AM,12/21/2022 12:00:00 AM,1140,2,Rampart,1673,2,625,OTHER ASSAULT,3208 6304,15,F,H,463,PARKING LOT,200,KNIFE OR CUTTING INSTRUMENT,JO,Juv Other,625,,3171 FIGUEROA ST,,34.309104,-118.086195
203053080,11/17/2024 12:00:00 AM,11/15/2024 12:00:00 AM,1326,1,Central,244,2,220,ATTEMPTED ROBBERY,2191 2097,7,F,W,156,RESTAURANT/FAST FOOD,101,HAND GUN,AO,Adult Other,220,,5769 MAIN ST,VERMONT AVE,33.685798,-118.337078
225357644,06/09/2022 12:00:00 AM,06/06/2022 12:00:00 AM,2259,5,Harbor,1289,2,341,THEFT-GRAND,8687 3260,85,M,C,802,SINGLE FAMILY DWELLING,200,KNIFE OR CUTTING INSTRUMENT,AA,Adult Arrest,341,,360 VERMONT ST,,34.477868,-117.950242
230853804,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,896,6,Hollywood,675,2,624,BATTERY - SIMPLE ASSAULT,1905 8290,59,F,K,866,SINGLE FAMILY DWELLING,103,REVOLVER,AO,Adult Other,624,220,9641 PICO ST,BROADWAY,33.89847,-118.129875
228269730,08/14/2021 12:00:00 AM,08/13/2021 12:00:00 AM,1964,16,Foothill,1520,2,350,"THEFT, PERSON",2350 8366,83,X,O,601,OTHER BUSINESS,103,REVOLVER,JO,Juv Other,350,,2506 MANCHESTER ST,,33.966719,-118.22056
200547937,06/20/2024 12:00:00 AM,06/19/2024 12:00:00 AM,1101,18,Southeast,545,1,510,VEHICLE - STOLEN,6433 8885,37,F,K,599,PARKING LOT,300,BLUNT INSTRUMENT,JO,Juv Other,510,,9203 BROADWAY ST,,34.069863,-118.466766
228614341,07/08/2022 12:00:00 AM,07/08/2022 12:00:00 AM,1149,4,Hollenbeck,181,2,625,OTHER ASSAULT,6312 6889,72,F,O,418,SINGLE FAMILY DWELLING,101,HAND GUN,JO,Juv Other,625,,7303 WESTERN ST,,34.448785,-118.325191
240765867,02/21/2022 12:00:00 AM,02/19/2022 12:00:00 AM,2353,1,Central,1666,2,220,ATTEMPTED ROBBERY,2722 6251,80,M,K,372,"VEHICLE, PASSENGER/TRUCK",103,REVOLVER,AO,Adult Other,220,,1283 FIGUEROA ST,MAIN ST,33.560726,-118.504316
208290223,10/21/2023 12:00:00 AM,10/20/2023 12:00:00 AM,1333,2,Rampart,515,2,625,OTHER ASSAULT,2437 2373,6,F,A,790,SIDEWALK,400,VEHICLE,JO,Juv Other,625,,3183 VENICE ST,MAIN ST,33.661661,-118.584875
209379556,10/08/2021 12:00:00 AM,10/05/2021 12:00:00 AM,2354,12,77th Street,218,2,745,VANDALISM - FELONY,2214 5853,18,F,O,429,"VEHICLE, PASSENGER/TRUCK",100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,745,341,9979 VENICE ST,,33.774138,-118.380464
216031596,12/21/2022 12:00:00 AM,12/18/2022 12:00:00 AM,1945,10,West Valley,1256,2,341,THEFT-GRAND,7495 6289,82,M,C,674,PARK/PLAYGROUND,102,SEMI-AUTOMATIC PISTOL,JO,Juv Other,341,,2523 FLORENCE ST,,33.635359,-117.901407
241135186,10/30/2023 12:00:00 AM,10/28/2023 12:00:00 AM,1371,10,West Valley,581,2,625,OTHER ASSAULT,2891 2212,47,M,H,205,DRIVEWAY,102,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,625,,5685 MANCHESTER ST,,34.465843,-118.004202
208290741,03/25/2020 12:00:00 AM,03/24/2020 12:00:00 AM,600,14,Pacific,642,1,110,CRIMINAL HOMICIDE,4042 7928,63,F,O,625,RESTAURANT/FAST FOOD,300,BLUNT INSTRUMENT,AA,Adult Arrest,110,320,8748 WESTERN ST,FIGUEROA ST,33.564948,-117.874096
232857937,07/18/2020 12:00:00 AM,07/18/2020 12:00:00 AM,325,8,West LA,1549,2,420,THEFT FROM MOTOR VEHICLE - GRAND,4787 4583,24,M,C,345,SINGLE FAMILY DWELLING,400,VEHICLE,AA,Adult Arrest,420,341,3599 MAIN ST,MAIN ST,33.565905,-118.485047
213284655,12/24/2022 12:00:00 AM,12/23/2022 12:00:00 AM,946,5,Harbor,260,1,210,ROBBERY,5013 6117,84,X,C,463,OTHER BUSINESS,101,HAND GUN,JA,Juv Arrest,210,,8423 VERMONT ST,MAIN ST,33.729378,-118.216363
231456279,07/29/2023 12:00:00 AM,07/26/2023 12:00:00 AM,1463,19,Mission,1390,1,410,THEFT FROM MOTOR VEHICLE,9083 7928,47,M,W,776,PARKING LOT,201,OTHER CUTTING INSTRUMENT,JA,Juv Arrest,410,,3132 MAIN ST,VERMONT AVE,33.577843,-117.95098
227797771,12/25/2021 12:00:00 AM,12/23/2021 12:00:00 AM,821,16,Foothill,1742,2,520,VEHICLE - ATTEMPT STOLEN,8052 5719,74,M,W,710,GAS STATION,104,RIFLE,IC,Invest Cont,520,,7437 WESTERN ST,FIGUEROA ST,34.119285,-118.571737
200171506,09/25/2024 12:00:00 AM,09/25/2024 12:00:00 AM,332,6,Hollywood,212,2,520,VEHICLE - ATTEMPT STOLEN,9363 1215,58,M,C,638,GAS STATION,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,520,,9107 VERMONT ST,,34.129747,-118.17989
231685296,06/03/2022 12:00:00 AM,06/02/2022 12:00:00 AM,1956,3,Southwest,1009,2,624,BATTERY - SIMPLE ASSAULT,8930 7763,80,M,A,446,PARKING LOT,101,HAND GUN,IC,Invest Cont,624,520,614 PICO ST,,33.756607,-118.356727
231495943,06/04/2023 12:00:00 AM,06/02/2023 12:00:00 AM,1320,5,Harbor,951,2,420,THEFT FROM MOTOR VEHICLE - GRAND,3647 5297,20,F,K,258,OTHER BUSINESS,201,OTHER CUTTING INSTRUMENT,JA,Juv Arrest,420,330,7767 FIGUEROA ST,VERMONT AVE,33.666379,-118.116516
229199526,08/28/2023 12:00:00 AM,08/27/2023 12:00:00 AM,1411,5,Harbor,1315,2,220,ATTEMPTED ROBBERY,6160 9686,69,M,X,465,OTHER BUSINESS,103,REVOLVER,AO,Adult Other,220,,5436 VENICE ST,BROADWAY,34.04786,-117.898913
217447428,10/23/2024 12:00:00 AM,10/23/2024 12:00:00 AM,1350,13,Newton,1979,2,520,VEHICLE - ATTEMPT STOLEN,5594 5822,7,F,W,894,ALLEY,103,REVOLVER,AO,Adult Other,520,745,7931 WESTERN ST,,34.442118,-117.825545
225525594,07/12/2021 12:00:00 AM,07/12/2021 12:00:00 AM,649,3,Southwest,1458,2,350,"THEFT, PERSON",4436 9953,38,M,X,156,MULTI-UNIT DWELLING,300,BLUNT INSTRUMENT,AO,Adult Other,350,,706 MANCHESTER ST,VERMONT AVE,34.312013,-117.897006
232439026,11/17/2021 12:00:00 AM,11/15/2021 12:00:00 AM,2060,3,Southwest,1347,1,210,ROBBERY,6834 1369,50,M,A,115,STREET,0,UNKNOWN,IC,Invest Cont,210,,4700 VENICE ST,MAIN ST,34.214381,-118.569306
233020906,07/07/2021 12:00:00 AM,07/07/2021 12:00:00 AM,2001,19,Mission,925,1,230,ASSAULT WITH DEADLY WEAPON,9808 8676,52,M,C,434,PARK/PLAYGROUND,0,UNKNOWN,AA,Adult Arrest,230,,708 WESTERN ST,,33.674858,-117.927111
230319877,06/30/2021 12:00:00 AM,06/27/2021 12:00:00 AM,1124,11,Northeast,381,2,520,VEHICLE - ATTEMPT STOLEN,6620 6779,56,X,B,464,ALLEY,201,OTHER CUTTING INSTRUMENT,IC,Invest Cont,520,310,6709 MANCHESTER ST,,33.593897,-117.864503
220417914,07/01/2024 12:00:00 AM,06/30/2024 12:00:00 AM,2201,10,West Valley,230,2,625,OTHER ASSAULT,1181 5657,37,F,O,774,MULTI-UNIT DWELLING,200,KNIFE OR CUTTING INSTRUMENT,IC,Invest Cont,625,,1213 BROADWAY ST,,34.086807,-117.784226
203644068,07/20/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1873,4,Hollenbeck,241,1,110,CRIMINAL HOMICIDE,2548 9929,53,M,C,593,"SCHOOL, PUBLIC",100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,110,,8350 VERMONT ST,,34.337037,-118.102585
233301108,06/06/2021 12:00:00 AM,06/06/2021 12:00:00 AM,1132,10,West Valley,895,2,420,THEFT FROM MOTOR VEHICLE - GRAND,2107 6785,37,F,X,880,SINGLE FAMILY DWELLING,104,RIFLE,JA,Juv Arrest,420,,2095 VERMONT ST,,34.33998,-118.322019
211976805,09/02/2023 12:00:00 AM,08/31/2023 12:00:00 AM,356,8,West LA,171,2,745,VANDALISM - FELONY,1482 3506,77,M,C,349,MULTI-UNIT DWELLING,201,OTHER CUTTING INSTRUMENT,AO,Adult Other,745,,9398 VERMONT ST,,33.560855,-118.383186
217074600,04/11/2023 12:00:00 AM,04/10/2023 12:00:00 AM,263,15,N Hollywood,819,2,624,BATTERY - SIMPLE ASSAULT,9000 6445,31,M,A,416,RESTAURANT/FAST FOOD,101,HAND GUN,AA,Adult Arrest,624,,2258 VENICE ST,,33.859837,-118.166242
220661977,03/12/2022 12:00:00 AM,03/11/2022 12:00:00 AM,1192,2,Rampart,1632,1,330,BURGLARY,1801 9619,17,M,F,486,MULTI-UNIT DWELLING,102,SEMI-AUTOMATIC PISTOL,AO,Adult Other,330,,7014 VERMONT ST,MAIN ST,34.400437,-118.694489
237546036,08/02/2022 12:00:00 AM,07/31/2022 12:00:00 AM,2156,21,Topanga,1391,2,740,VANDALISM,6122 4923,45,M,X,110,ALLEY,200,KNIFE OR CUTTING INSTRUMENT,IC,Invest Cont,740,230,247 FLORENCE ST,,34.309343,-118.480811
234258715,05/02/2024 12:00:00 AM,04/29/2024 12:00:00 AM,1580,14,Pacific,326,1,330,BURGLARY,7103 8765,13,F,W,641,"VEHICLE, PASSENGER/TRUCK",0,UNKNOWN,IC,Invest Cont,330,,8672 VENICE ST,,34.196342,-118.237552
200477247,10/14/2023 12:00:00 AM,10/13/2023 12:00:00 AM,640,11,Northeast,679,2,420,THEFT FROM MOTOR VEHICLE - GRAND,1403 5123,48,M,K,343,MULTI-UNIT DWELLING,200,KNIFE OR CUTTING INSTRUMENT,IC,Invest Cont,420,,9817 FLORENCE ST,,34.353679,-117.979385
210037828,03/14/2024 12:00:00 AM,03/14/2024 12:00:00 AM,1755,19,Mission,763,2,520,VEHICLE - ATTEMPT STOLEN,7033 1658,39,M,O,226,PARKING LOT,101,HAND GUN,JO,Juv Other,520,,1063 VENICE ST,,34.023376,-118.464544
231327624,05/10/2021 12:00:00 AM,05/09/2021 12:00:00 AM,1817,4,Hollenbeck,1887,1,510,VEHICLE - STOLEN,3359 2337,75,X,H,589,STREET,101,HAND GUN,AA,Adult Arrest,510,740,4951 MAIN ST,,33.619165,-118.208476
202984387,02/12/2024 12:00:00 AM,02/10/2024 12:00:00 AM,1323,3,Southwest,1176,2,930,CRIMINAL THREATS,5164 6017,78,M,B,812,DRIVEWAY,400,VEHICLE,JA,Juv Arrest,930,,5987 VERMONT ST,,34.339453,-118.053389
236708782,10/08/2023 12:00:00 AM,10/06/2023 12:00:00 AM,492,20,Olympic,1276,1,410,THEFT FROM MOTOR VEHICLE,7548 1842,65,F,W,605,PARK/PLAYGROUND,0,UNKNOWN,AO,Adult Other,410,,3683 VERMONT ST,,33.880526,-118.531761
232472340,04/20/2023 12:00:00 AM,04/17/2023 12:00:00 AM,482,12,77th Street,1963,2,930,CRIMINAL THREATS,6770 3396,61,F,W,463,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,930,,6398 FIGUEROA ST,MAIN ST,34.159807,-118.003745
226569186,04/26/2024 12:00:00 AM,04/26/2024 12:00:00 AM,2019,10,West Valley,101,2,624,BATTERY - SIMPLE ASSAULT,4546 4609,32,M,H,741,"VEHICLE, PASSENGER/TRUCK",400,VEHICLE,AO,Adult Other,624,110,4690 WESTERN ST,,34.220504,-118.413568
234303101,02/03/2021 12:00:00 AM,02/03/2021 12:00:00 AM,1738,1,Central,1382,1,410,THEFT FROM MOTOR VEHICLE,8629 3771,23,M,O,161,SIDEWALK,201,OTHER CUTTING INSTRUMENT,AO,Adult Other,410,,4391 WESTERN ST,BROADWAY,33.807518,-117.796489
231019411,11/30/2022 12:00:00 AM,11/29/2022 12:00:00 AM,1053,15,N Hollywood,262,2,420,THEFT FROM MOTOR VEHICLE - GRAND,1597 3596,63,M,A,481,SINGLE FAMILY DWELLING,103,REVOLVER,AO,Adult Other,420,,6436 HOOPER ST,,34.329669,-117.820599
207280607,11/22/2021 12:00:00 AM,11/20/2021 12:00:00 AM,1370,4,Hollenbeck,903,1,310,BURGLARY,8798 4143,83,M,C,376,ALLEY,105,SHOTGUN,AA,Adult Arrest,310,,6305 MAIN ST,,34.403733,-118.733124
235803592,10/19/2023 12:00:00 AM,10/18/2023 12:00:00 AM,917,5,Harbor,1388,1,121,RAPE FORCIBLE,4689 1490,3,F,W,892,"SCHOOL, PUBLIC",104,RIFLE,JO,Juv Other,121,,2773 HOOPER ST,,34.348517,-118.647046
215651704,11/14/2023 12:00:00 AM,11/11/2023 12:00:00 AM,1098,18,Southeast,2131,1,310,BURGLARY,1697 9225,9,F,B,507,GAS STATION,105,SHOTGUN,JA,Juv Arrest,310,,929 HOOPER ST,VERMONT AVE,34.10383,-118.532971
238600850,01/03/2021 12:00:00 AM,01/03/2021 12:00:00 AM,1664,15,N Hollywood,330,2,420,THEFT FROM MOTOR VEHICLE - GRAND,9506 4713,65,M,O,674,SIDEWALK,300,BLUNT INSTRUMENT,AO,Adult Other,420,,9894 MANCHESTER ST,,33.754216,-118.69479
238310057,10/03/2021 12:00:00 AM,10/03/2021 12:00:00 AM,1456,12,77th Street,2030,1,230,ASSAULT WITH DEADLY WEAPON,3873 9728,78,X,K,506,"VEHICLE, PASSENGER/TRUCK",102,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230,,1751 VERMONT ST,,33.505078,-118.483133
205886810,01/26/2023 12:00:00 AM,01/25/2023 12:00:00 AM,1303,12,77th Street,808,2,625,OTHER ASSAULT,8877 6206,59,F,C,624,RESTAURANT/FAST FOOD,104,RIFLE,AA,Adult Arrest,625,,9430 VENICE ST,VERMONT AVE,33.893364,-118.682374
202324925,01/22/2020 12:00:00 AM,01/19/2020 12:00:00 AM,294,11,Northeast,249,1,121,RAPE FORCIBLE,3031 3325,20,X,A,110,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,JO,Juv Other,121,,7199 VERMONT ST,,34.052696,-118.362458
218082208,10/09/2023 12:00:00 AM,10/09/2023 12:00:00 AM,1467,7,Wilshire,354,2,320,BURGLARY FROM VEHICLE,4082 7716,28,F,W,824,RESTAURANT/FAST FOOD,102,SEMI-AUTOMATIC PISTOL,AO,Adult Other,320,110,8187 MAIN ST,,34.343683,-118.580197
213282667,01/18/2020 12:00:00 AM,01/17/2020 12:00:00 AM,1785,18,Southeast,1940,2,625,OTHER ASSAULT,7541 7056,77,X,C,769,STREET,400,VEHICLE,JA,Juv Arrest,625,,1350 MAIN ST,,34.022565,-118.566026
216099117,08/30/2024 12:00:00 AM,08/28/2024 12:00:00 AM,1272,1,Central,1617,2,624,BATTERY - SIMPLE ASSAULT,3099 1545,64,M,C,112,MULTI-UNIT DWELLING,100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,7618 MANCHESTER ST,,34.463521,-118.152374
202425760,05/19/2020 12:00:00 AM,05/18/2020 12:00:00 AM,457,16,Foothill,869,2,320,BURGLARY FROM VEHICLE,5986 3572,42,M,A,354,RESTAURANT/FAST FOOD,105,SHOTGUN,AO,Adult Other,320,,4822 HOOPER ST,,33.915771,-118.694821
214541660,01/25/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1651,15,N Hollywood,1574,2,930,CRIMINAL THREATS,5325 3917,66,M,C,120,DRIVEWAY,300,BLUNT INSTRUMENT,AA,Adult Arrest,930,320,8977 VENICE ST,VERMONT AVE,33.55763,-118.065166
208001323,04/22/2022 12:00:00 AM,04/20/2022 12:00:00 AM,1804,10,West Valley,130,2,220,ATTEMPTED ROBBERY,5059 4905,58,M,H,317,DRIVEWAY,102,SEMI-AUTOMATIC PISTOL,JO,Juv Other,220,,4026 HOOPER ST,,34.442952,-118.21332
232773789,07/19/2020 12:00:00 AM,07/17/2020 12:00:00 AM,2168,19,Mission,1605,2,624,BATTERY - SIMPLE ASSAULT,1127 1588,72,F,B,860,GAS STATION,105,SHOTGUN,AO,Adult Other,624,,9450 VENICE ST,,34.2351,-118.255579
228563132,12/11/2022 12:00:00 AM,12/09/2022 12:00:00 AM,1748,14,Pacific,494,1,210,ROBBERY,6161 9560,65,X,X,305,SINGLE FAMILY DWELLING,101,HAND GUN,JO,Juv Other,210,,5735 VENICE ST,,34.167489,-117.827779
205547826,07/31/2020 12:00:00 AM,07/28/2020 12:00:00 AM,973,19,Mission,440,1,410,THEFT FROM MOTOR VEHICLE,3193 1658,6,M,X,549,RESTAURANT/FAST FOOD,300,BLUNT INSTRUMENT,IC,Invest Cont,410,,3780 HOOPER ST,BROADWAY,33.923961,-118.238509
202540547,11/04/2023 12:00:00 AM,11/02/2023 12:00:00 AM,32,17,Devonshire,1597,1,330,BURGLARY,7795 1641,51,M,W,528,ALLEY,104,RIFLE,AA,Adult Arrest,330,,1057 VERMONT ST,MAIN ST,33.727038,-117.779229
211368690,07/02/2022 12:00:00 AM,07/01/2022 12:00:00 AM,204,6,Hollywood,148,2,520,VEHICLE - ATTEMPT STOLEN,2487 1839,55,F,H,817,GAS STATION,104,RIFLE,AA,Adult Arrest,520,,2836 BROADWAY ST,,33.665164,-117.784916
211360188,12/20/2021 12:00:00 AM,12/19/2021 12:00:00 AM,2317,14,Pacific,1180,2,625,OTHER ASSAULT,1055 5928,52,X,F,352,PARKING LOT,200,KNIFE OR CUTTING INSTRUMENT,AA,Adult Arrest,625,,4038 WESTERN ST,MAIN ST,33.895699,-117.805075
236256391,03/25/2021 12:00:00 AM,03/25/2021 12:00:00 AM,846,17,Devonshire,1396,2,624,BATTERY - SIMPLE ASSAULT,5843 4686,45,M,K,296,RESTAURANT/FAST FOOD,101,HAND GUN,JA,Juv Arrest,624,,1369 VERMONT ST,,33.814831,-117.771925
214090654,01/25/2024 12:00:00 AM,01/23/2024 12:00:00 AM,1437,7,Wilshire,598,2,625,OTHER ASSAULT,9618 8546,40,F,K,108,MULTI-UNIT DWELLING,0,UNKNOWN,JO,Juv Other,625,,3987 VERMONT ST,,33.855132,-118.257883
236938693,08/03/2021 12:00:00 AM,08/03/2021 12:00:00 AM,2065,16,Foothill,899,2,341,THEFT-GRAND,6673 3708,18,F,H,343,OTHER BUSINESS,100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,341,,4995 PICO ST,BROADWAY,34.275961,-117.873547
